customer_id,first_purchase_at,last_purchase_at,sales_orders,return_orders,gross_sales,returns_value,net_revenue,recency_days,frequency,monetary,r_score,f_score,m_score,segment
16629,2011-09-04 16:12:00,2011-09-27 10:34:00,2,0,408.63,0.0,408.63,73,2,408.63,3,2,2,潜力客户
16324,2011-06-15 14:26:00,2011-08-03 12:58:00,3,0,408.59,0.0,408.59,128,3,408.59,3,3,2,潜力客户
17285,2010-02-14 14:10:00,2010-03-21 13:38:00,2,0,407.94,0.0,407.94,628,2,407.94,1,2,2,沉睡/低频
14846,2010-10-08 17:07:00,2010-10-08 17:07:00,1,1,437.4,30.6,406.8,427,1,406.8,1,1,2,沉睡/低频
12353,2010-10-27 12:44:00,2011-05-19 17:47:00,2,0,406.76,0.0,406.76,204,2,406.76,2,2,2,沉睡/低频
14627,2010-11-25 16:32:00,2010-11-25 16:32:00,1,2,462.75,56.35,406.4,379,1,406.4,2,1,2,沉睡/低频
16632,2010-05-07 16:46:00,2010-08-11 11:39:00,2,0,406.4,0.0,406.4,485,2,406.4,1,2,2,沉睡/低频
17000,2010-10-27 14:16:00,2010-11-08 13:35:00,2,0,406.3,0.0,406.3,396,2,406.3,2,2,2,沉睡/低频
12741,2010-06-24 16:24:00,2010-06-28 14:36:00,2,0,406.07,0.0,406.07,529,2,406.07,1,2,2,沉睡/低频
16815,2010-06-21 12:05:00,2010-09-12 10:59:00,2,0,406.02,0.0,406.02,453,2,406.02,1,2,2,沉睡/低频
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,0,405.38,0.0,405.38,161,1,405.38,3,1,2,潜力客户
13640,2010-04-07 15:33:00,2010-04-07 15:33:00,1,0,405.0,0.0,405.0,611,1,405.0,1,1,2,沉睡/低频
15968,2010-11-16 13:04:00,2010-11-16 13:04:00,1,0,404.55,0.0,404.55,388,1,404.55,2,1,2,沉睡/低频
13574,2010-10-24 13:28:00,2010-10-24 13:28:00,1,0,404.45,0.0,404.45,411,1,404.45,1,1,2,沉睡/低频
16319,2011-05-06 11:27:00,2011-05-06 11:27:00,1,0,404.4,0.0,404.4,217,1,404.4,2,1,2,沉睡/低频
12498,2011-10-13 09:30:00,2011-11-18 12:53:00,3,0,403.7,0.0,403.7,21,3,403.7,4,3,2,潜力客户
17785,2010-05-23 13:01:00,2011-10-17 13:43:00,3,0,403.38,0.0,403.38,53,3,403.38,4,3,2,潜力客户
17431,2011-01-30 14:36:00,2011-01-30 14:36:00,1,0,403.3,0.0,403.3,313,1,403.3,2,1,2,沉睡/低频
13530,2010-03-15 14:10:00,2010-03-15 14:10:00,1,0,402.98,0.0,402.98,634,1,402.98,1,1,2,沉睡/低频
16315,2010-06-21 13:53:00,2011-01-13 11:57:00,2,0,402.71,0.0,402.71,330,2,402.71,2,2,2,沉睡/低频
15888,2010-07-01 11:51:00,2011-09-20 12:30:00,3,1,429.16,27.04,402.12,80,3,402.12,3,3,2,潜力客户
12386,2010-12-08 09:53:00,2011-01-06 12:37:00,2,0,401.9,0.0,401.9,337,2,401.9,2,2,2,沉睡/低频
14494,2009-12-08 13:25:00,2011-11-14 09:21:00,3,0,401.46,0.0,401.46,25,3,401.46,4,3,2,潜力客户
14471,2009-12-07 12:26:00,2010-04-27 17:12:00,2,0,400.95,0.0,400.95,591,2,400.95,1,2,2,沉睡/低频
18270,2010-10-03 10:49:00,2011-11-01 13:57:00,3,1,444.55,44.2,400.35,38,3,400.35,4,3,2,潜力客户
17168,2010-07-29 12:33:00,2010-07-29 12:33:00,1,0,400.2,0.0,400.2,498,1,400.2,1,1,2,沉睡/低频
15501,2010-10-20 12:47:00,2010-10-31 11:15:00,2,0,399.95,0.0,399.95,404,2,399.95,2,2,2,沉睡/低频
15966,2010-09-15 10:44:00,2010-09-15 10:44:00,1,1,426.53,26.95,399.58,450,1,399.58,1,1,2,沉睡/低频
18128,2010-06-20 13:19:00,2010-06-20 13:19:00,1,0,399.29,0.0,399.29,537,1,399.29,1,1,2,沉睡/低频
13143,2010-05-04 12:22:00,2010-05-04 12:22:00,1,1,405.1,5.9,399.2,584,1,399.2,1,1,2,沉睡/低频
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,0,399.09,0.0,399.09,28,1,399.09,4,1,2,新近客户
18111,2010-04-29 12:58:00,2010-04-29 12:58:00,1,1,405.85,6.95,398.9,589,1,398.9,1,1,2,沉睡/低频
17830,2011-02-24 10:15:00,2011-12-08 12:28:00,3,0,398.7,0.0,398.7,1,3,398.7,5,3,2,潜力客户
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2,0,397.99,0.0,397.99,32,2,397.99,4,2,2,新近客户
12508,2011-11-10 16:27:00,2011-11-13 15:37:00,2,0,397.88,0.0,397.88,26,2,397.88,4,2,2,新近客户
15037,2010-11-28 12:14:00,2010-11-28 13:05:00,2,0,397.76,0.0,397.76,376,2,397.76,2,2,2,沉睡/低频
15280,2010-05-17 14:17:00,2011-06-20 17:14:00,3,0,397.52,0.0,397.52,172,3,397.52,3,3,2,潜力客户
13807,2009-12-04 12:41:00,2010-12-07 15:48:00,3,1,422.2,24.9,397.3,367,3,397.3,2,3,2,高价值流失风险
17789,2010-02-16 13:16:00,2011-03-03 13:14:00,2,0,397.15,0.0,397.15,281,2,397.15,2,2,2,沉睡/低频
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,0,397.12,0.0,397.12,59,1,397.12,3,1,2,潜力客户
17486,2011-03-23 14:00:00,2011-03-23 14:00:00,1,0,396.87,0.0,396.87,261,1,396.87,2,1,2,沉睡/低频
15883,2011-11-06 14:50:00,2011-12-07 17:05:00,2,0,396.48,0.0,396.48,2,2,396.48,5,2,2,新近客户
17918,2010-07-22 14:20:00,2010-07-27 11:51:00,3,0,396.39,0.0,396.39,500,3,396.39,1,3,2,高价值流失风险
18067,2011-10-30 15:58:00,2011-10-30 15:58:00,1,0,396.33,0.0,396.33,40,1,396.33,4,1,2,新近客户
15577,2009-12-13 16:17:00,2011-07-11 17:03:00,5,0,396.03,0.0,396.03,151,5,396.03,3,4,2,忠诚客户
13879,2010-03-04 10:49:00,2010-03-04 10:49:00,1,0,395.5,0.0,395.5,645,1,395.5,1,1,2,沉睡/低频
13083,2010-10-10 13:38:00,2011-12-05 15:01:00,3,0,395.43,0.0,395.43,4,3,395.43,5,3,2,潜力客户
16538,2010-04-23 16:25:00,2010-06-16 16:59:00,3,0,395.07,0.0,395.07,541,3,395.07,1,3,2,高价值流失风险
18048,2010-08-03 13:03:00,2011-05-20 14:58:00,3,0,394.93,0.0,394.93,203,3,394.93,2,3,2,高价值流失风险
18164,2011-11-02 12:56:00,2011-11-02 12:56:00,1,1,399.65,4.95,394.7,37,1,394.7,4,1,2,新近客户
16207,2011-11-14 13:51:00,2011-11-14 13:51:00,1,0,394.38,0.0,394.38,25,1,394.38,4,1,2,新近客户
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,0,394.14,0.0,394.14,186,1,394.14,3,1,2,潜力客户
16998,2010-09-21 14:39:00,2011-07-13 09:44:00,5,2,402.0,7.98,394.02,149,5,394.02,3,4,2,忠诚客户
15960,2010-09-30 15:50:00,2010-11-30 15:57:00,4,1,410.95,16.95,394.0,374,4,394.0,2,4,2,高价值流失风险
12499,2010-05-28 15:12:00,2010-05-28 15:12:00,1,0,393.72,0.0,393.72,560,1,393.72,1,1,2,沉睡/低频
17300,2010-08-15 11:02:00,2010-11-14 10:56:00,2,0,393.64,0.0,393.64,390,2,393.64,2,2,2,沉睡/低频
15437,2010-03-09 10:45:00,2011-03-22 13:11:00,2,0,393.45,0.0,393.45,262,2,393.45,2,2,2,沉睡/低频
14620,2011-03-01 08:30:00,2011-05-18 11:58:00,2,1,412.78,19.5,393.28,205,2,393.28,2,2,2,沉睡/低频
15504,2010-02-12 12:34:00,2011-09-19 13:45:00,4,1,402.7,9.95,392.75,81,4,392.75,3,4,2,忠诚客户
16827,2010-04-29 19:07:00,2010-11-11 14:04:00,5,0,392.13,0.0,392.13,393,5,392.13,2,4,2,高价值流失风险
16424,2010-11-22 11:24:00,2011-06-01 13:40:00,2,1,443.06,51.0,392.06,191,2,392.06,2,2,2,沉睡/低频
16783,2010-09-29 11:53:00,2010-09-29 11:53:00,1,0,391.95,0.0,391.95,436,1,391.95,1,1,2,沉睡/低频
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,1,406.09,14.33,391.76,129,1,391.76,3,1,2,潜力客户
15446,2009-12-13 13:53:00,2010-11-28 11:59:00,3,2,399.75,8.1,391.65,376,3,391.65,2,3,2,高价值流失风险
15461,2010-03-18 12:40:00,2010-09-05 12:31:00,2,1,429.7,38.4,391.3,460,2,391.3,1,2,2,沉睡/低频
14072,2010-02-11 12:31:00,2010-02-11 12:31:00,1,0,390.85,0.0,390.85,666,1,390.85,1,1,2,沉睡/低频
14197,2010-10-25 10:01:00,2010-10-25 10:01:00,1,0,390.05,0.0,390.05,410,1,390.05,1,1,2,沉睡/低频
14910,2011-10-16 11:06:00,2011-12-07 10:06:00,4,3,434.35,44.49,389.86,2,4,389.86,5,4,2,忠诚客户
17116,2010-03-01 16:29:00,2010-03-01 16:29:00,1,0,389.78,0.0,389.78,648,1,389.78,1,1,2,沉睡/低频
17379,2011-11-28 13:56:00,2011-11-28 13:56:00,1,0,389.72,0.0,389.72,11,1,389.72,5,1,2,新近客户
14752,2011-10-27 11:55:00,2011-10-27 11:55:00,1,0,389.64,0.0,389.64,43,1,389.64,4,1,2,新近客户
12677,2010-02-11 13:55:00,2010-06-02 14:30:00,2,1,395.1,5.8,389.3,555,2,389.3,1,2,2,沉睡/低频
13352,2011-10-10 13:55:00,2011-10-10 13:55:00,1,1,397.98,8.7,389.28,60,1,389.28,3,1,2,潜力客户
17479,2010-03-17 09:26:00,2010-03-17 09:26:00,1,0,389.26,0.0,389.26,632,1,389.26,1,1,2,沉睡/低频
17286,2010-11-04 13:43:00,2011-11-18 12:47:00,3,0,389.18,0.0,389.18,21,3,389.18,4,3,2,潜力客户
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,0,389.01,0.0,389.01,205,1,389.01,2,1,2,沉睡/低频
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,1,0,388.58,0.0,388.58,46,1,388.58,4,1,2,新近客户
13896,2010-03-24 08:55:00,2010-03-24 08:55:00,1,0,388.55,0.0,388.55,625,1,388.55,1,1,2,沉睡/低频
13899,2011-03-10 09:30:00,2011-11-23 13:40:00,2,0,388.52,0.0,388.52,16,2,388.52,5,2,2,新近客户
13673,2011-11-07 15:40:00,2011-11-21 12:11:00,2,0,387.44,0.0,387.44,18,2,387.44,5,2,2,新近客户
17771,2010-04-29 13:21:00,2011-10-14 11:43:00,4,0,387.41,0.0,387.41,56,4,387.41,4,4,2,忠诚客户
17718,2010-03-05 08:01:00,2011-04-21 13:39:00,2,1,439.18,52.2,386.98,232,2,386.98,2,2,2,沉睡/低频
17595,2011-11-02 16:19:00,2011-11-27 16:08:00,2,0,386.69,0.0,386.69,12,2,386.69,5,2,2,新近客户
14678,2010-05-09 14:32:00,2010-05-09 14:32:00,1,1,403.39,16.95,386.44,579,1,386.44,1,1,2,沉睡/低频
17614,2011-10-13 16:01:00,2011-10-13 16:01:00,1,0,386.32,0.0,386.32,57,1,386.32,4,1,2,新近客户
14779,2011-01-20 12:04:00,2011-03-04 12:42:00,3,0,386.15,0.0,386.15,280,3,386.15,2,3,2,高价值流失风险
16492,2010-06-17 08:20:00,2010-06-17 08:20:00,1,0,385.56,0.0,385.56,540,1,385.56,1,1,2,沉睡/低频
12973,2010-10-22 10:14:00,2010-10-22 10:14:00,1,0,385.55,0.0,385.55,413,1,385.55,1,1,2,沉睡/低频
14826,2010-01-13 13:08:00,2010-05-07 09:00:00,2,0,385.2,0.0,385.2,581,2,385.2,1,2,2,沉睡/低频
17711,2011-02-23 11:32:00,2011-11-29 11:40:00,2,0,385.1,0.0,385.1,10,2,385.1,5,2,2,新近客户
17171,2010-02-16 12:02:00,2011-02-23 16:37:00,2,0,384.59,0.0,384.59,289,2,384.59,2,2,2,沉睡/低频
16868,2010-04-25 11:31:00,2010-11-10 13:17:00,3,0,384.56,0.0,384.56,394,3,384.56,2,3,2,高价值流失风险
16433,2010-10-27 12:26:00,2011-11-11 14:09:00,2,0,384.52,0.0,384.52,28,2,384.52,4,2,2,新近客户
17357,2011-11-15 16:29:00,2011-11-15 16:30:00,2,0,384.39,0.0,384.39,24,2,384.39,4,2,2,新近客户
14322,2010-02-18 08:49:00,2010-10-06 15:17:00,4,2,474.1,89.8,384.3,429,4,384.3,1,4,2,高价值流失风险
14358,2010-10-07 17:26:00,2010-11-15 15:51:00,2,1,400.06,15.76,384.3,389,2,384.3,2,2,2,沉睡/低频
13966,2010-09-30 13:08:00,2010-09-30 13:08:00,1,0,384.26,0.0,384.26,435,1,384.26,1,1,2,沉睡/低频
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,0,384.06,0.0,384.06,60,1,384.06,3,1,2,潜力客户
15155,2010-11-21 12:59:00,2010-11-21 12:59:00,1,0,383.97,0.0,383.97,383,1,383.97,2,1,2,沉睡/低频
13792,2010-10-13 11:05:00,2011-10-04 14:31:00,3,0,383.95,0.0,383.95,66,3,383.95,3,3,2,潜力客户
12515,2010-12-21 15:43:00,2010-12-21 15:43:00,1,0,383.7,0.0,383.7,353,1,383.7,2,1,2,沉睡/低频
15440,2011-05-15 11:30:00,2011-10-16 12:16:00,3,0,383.68,0.0,383.68,54,3,383.68,4,3,2,潜力客户
12547,2010-07-27 13:55:00,2011-05-26 12:38:00,3,0,383.58,0.0,383.58,197,3,383.58,2,3,2,高价值流失风险
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,0,383.03,0.0,383.03,32,2,383.03,4,2,2,新近客户
13817,2010-12-23 11:46:00,2011-11-10 17:49:00,2,0,382.98,0.0,382.98,29,2,382.98,4,2,2,新近客户
17403,2010-09-15 12:29:00,2011-11-03 15:18:00,2,0,382.87,0.0,382.87,36,2,382.87,4,2,2,新近客户
14767,2010-08-22 14:54:00,2010-08-22 14:54:00,1,0,382.81,0.0,382.81,474,1,382.81,1,1,2,沉睡/低频
16988,2010-11-25 09:22:00,2011-12-04 16:02:00,2,0,382.67,0.0,382.67,5,2,382.67,5,2,2,新近客户
13657,2011-05-22 12:35:00,2011-11-29 12:32:00,2,0,382.14,0.0,382.14,10,2,382.14,5,2,2,新近客户
17250,2011-03-23 16:45:00,2011-12-06 12:15:00,2,0,381.97,0.0,381.97,3,2,381.97,5,2,2,新近客户
14908,2010-09-02 16:39:00,2011-09-26 12:56:00,2,0,381.9,0.0,381.9,74,2,381.9,3,2,2,潜力客户
16304,2010-01-14 08:30:00,2010-01-14 08:30:00,1,0,381.66,0.0,381.66,694,1,381.66,1,1,2,沉睡/低频
15090,2011-02-04 14:03:00,2011-02-04 14:03:00,1,0,381.32,0.0,381.32,308,1,381.32,2,1,2,沉睡/低频
17393,2010-08-08 15:53:00,2010-10-25 11:10:00,2,0,381.15,0.0,381.15,410,2,381.15,1,2,2,沉睡/低频
17903,2010-11-10 15:39:00,2010-11-10 15:39:00,1,0,381.09,0.0,381.09,394,1,381.09,2,1,2,沉睡/低频
12796,2010-03-21 15:49:00,2010-03-21 15:49:00,1,0,381.0,0.0,381.0,628,1,381.0,1,1,2,沉睡/低频
17936,2011-12-04 13:32:00,2011-12-04 13:32:00,1,0,380.13,0.0,380.13,5,1,380.13,5,1,2,新近客户
14731,2011-05-11 13:06:00,2011-10-23 15:54:00,3,0,380.02,0.0,380.02,47,3,380.02,4,3,2,潜力客户
16577,2010-02-11 09:45:00,2010-02-11 09:45:00,1,0,380.0,0.0,380.0,666,1,380.0,1,1,2,沉睡/低频
16552,2010-12-01 12:36:00,2011-04-11 10:04:00,2,0,379.73,0.0,379.73,242,2,379.73,2,2,2,沉睡/低频
17753,2010-01-06 14:20:00,2010-09-01 15:49:00,4,1,382.06,2.5,379.56,464,4,379.56,1,4,2,高价值流失风险
16484,2011-06-02 10:39:00,2011-06-19 12:06:00,2,1,404.3,24.9,379.4,173,2,379.4,3,2,2,潜力客户
14200,2010-04-01 13:01:00,2010-04-01 13:01:00,1,0,379.2,0.0,379.2,617,1,379.2,1,1,2,沉睡/低频
16930,2011-10-02 14:25:00,2011-11-13 16:13:00,3,0,378.89,0.0,378.89,26,3,378.89,4,3,2,潜力客户
17804,2009-12-01 12:22:00,2010-11-28 14:01:00,3,1,383.78,5.1,378.68,376,3,378.68,2,3,2,高价值流失风险
13372,2011-09-11 12:46:00,2011-09-11 12:46:00,1,0,378.64,0.0,378.64,89,1,378.64,3,1,2,潜力客户
13954,2011-09-30 10:52:00,2011-12-08 12:50:00,2,1,439.92,61.33,378.59,1,2,378.59,5,2,2,新近客户
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2,0,378.2,0.0,378.2,36,2,378.2,4,2,2,新近客户
13345,2011-02-25 09:01:00,2011-02-25 09:01:00,1,1,389.5,11.9,377.6,287,1,377.6,2,1,2,沉睡/低频
15048,2010-12-06 12:15:00,2011-10-05 14:55:00,4,1,381.0,3.48,377.52,65,4,377.52,3,4,2,忠诚客户
12941,2009-12-15 13:12:00,2009-12-15 13:12:00,1,0,377.49,0.0,377.49,724,1,377.49,1,1,2,沉睡/低频
17783,2010-07-15 12:50:00,2011-09-28 16:07:00,3,0,376.96,0.0,376.96,72,3,376.96,3,3,2,潜力客户
17717,2010-10-14 12:54:00,2010-10-14 12:54:00,1,0,376.92,0.0,376.92,421,1,376.92,1,1,2,沉睡/低频
17489,2011-05-11 11:34:00,2011-10-12 08:56:00,2,0,376.64,0.0,376.64,58,2,376.64,4,2,2,新近客户
14353,2010-10-04 12:38:00,2011-05-08 16:06:00,3,0,376.5,0.0,376.5,215,3,376.5,2,3,2,高价值流失风险
13997,2010-06-07 17:33:00,2010-07-08 18:06:00,3,0,376.46,0.0,376.46,519,3,376.46,1,3,2,高价值流失风险
14531,2010-08-17 10:16:00,2010-08-17 10:16:00,1,0,376.34,0.0,376.34,479,1,376.34,1,1,2,沉睡/低频
13688,2010-03-14 14:11:00,2010-03-14 14:11:00,1,0,375.5,0.0,375.5,635,1,375.5,1,1,2,沉睡/低频
14448,2010-12-10 17:26:00,2011-11-30 13:50:00,2,0,375.35,0.0,375.35,9,2,375.35,5,2,2,新近客户
14294,2010-10-28 16:25:00,2010-10-28 16:25:00,1,0,375.34,0.0,375.34,407,1,375.34,2,1,2,沉睡/低频
14067,2011-09-04 12:00:00,2011-10-07 10:21:00,2,0,374.7,0.0,374.7,63,2,374.7,3,2,2,潜力客户
17568,2010-03-16 16:45:00,2010-03-16 16:45:00,1,0,374.45,0.0,374.45,633,1,374.45,1,1,2,沉睡/低频
14736,2010-08-11 15:13:00,2010-08-11 15:21:00,2,0,374.05,0.0,374.05,485,2,374.05,1,2,2,沉睡/低频
13351,2011-10-04 12:55:00,2011-10-04 12:55:00,1,0,373.94,0.0,373.94,66,1,373.94,3,1,2,潜力客户
13283,2010-03-09 14:36:00,2011-10-11 09:50:00,4,0,373.36,0.0,373.36,59,4,373.36,3,4,2,忠诚客户
13197,2010-04-09 09:14:00,2010-04-09 09:14:00,1,0,373.01,0.0,373.01,609,1,373.01,1,1,2,沉睡/低频
12981,2011-07-29 14:14:00,2011-11-10 12:00:00,2,0,372.22,0.0,372.22,29,2,372.22,4,2,2,新近客户
13597,2010-11-02 09:30:00,2010-11-04 14:54:00,2,1,396.71,24.5,372.21,400,2,372.21,2,2,2,沉睡/低频
17245,2010-01-19 15:39:00,2011-05-19 10:43:00,2,0,371.63,0.0,371.63,204,2,371.63,2,2,2,沉睡/低频
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,0,371.56,0.0,371.56,113,1,371.56,3,1,2,潜力客户
18162,2009-12-07 13:24:00,2009-12-07 13:24:00,1,0,371.51,0.0,371.51,732,1,371.51,1,1,2,沉睡/低频
15975,2011-09-16 13:33:00,2011-09-16 13:33:00,1,0,371.01,0.0,371.01,84,1,371.01,3,1,2,潜力客户
15063,2011-05-10 13:25:00,2011-05-10 13:25:00,1,0,370.8,0.0,370.8,213,1,370.8,2,1,2,沉睡/低频
15765,2010-02-11 10:25:00,2010-02-11 10:25:00,1,0,370.63,0.0,370.63,666,1,370.63,1,1,2,沉睡/低频
15458,2010-11-02 19:50:00,2011-11-14 13:08:00,2,0,370.44,0.0,370.44,25,2,370.44,4,2,2,新近客户
17094,2010-10-12 10:48:00,2011-01-21 13:09:00,2,1,402.2,31.8,370.4,322,2,370.4,2,2,2,沉睡/低频
16148,2010-09-29 10:12:00,2011-02-16 14:01:00,2,2,386.62,16.25,370.37,296,2,370.37,2,2,2,沉睡/低频
17437,2010-06-28 11:11:00,2010-06-28 11:11:00,1,0,369.68,0.0,369.68,529,1,369.68,1,1,2,沉睡/低频
16758,2011-10-05 14:47:00,2011-10-05 14:47:00,1,0,369.34,0.0,369.34,65,1,369.34,3,1,2,潜力客户
14888,2011-05-16 14:58:00,2011-05-16 14:58:00,1,0,369.2,0.0,369.2,207,1,369.2,2,1,2,沉睡/低频
15477,2010-02-28 10:37:00,2010-02-28 10:37:00,1,0,368.4,0.0,368.4,649,1,368.4,1,1,2,沉睡/低频
17792,2010-08-18 13:08:00,2010-08-29 14:30:00,2,0,368.35,0.0,368.35,467,2,368.35,1,2,2,沉睡/低频
15989,2009-12-02 15:51:00,2010-11-29 12:03:00,2,0,368.31,0.0,368.31,375,2,368.31,2,2,2,沉睡/低频
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,1,393.54,25.85,367.69,45,1,367.69,4,1,2,新近客户
14706,2010-03-31 11:09:00,2010-03-31 11:09:00,1,0,367.54,0.0,367.54,618,1,367.54,1,1,2,沉睡/低频
14018,2010-03-04 14:23:00,2010-03-04 14:23:00,1,0,367.15,0.0,367.15,645,1,367.15,1,1,2,沉睡/低频
14962,2010-05-04 14:57:00,2011-03-14 09:42:00,4,0,366.91,0.0,366.91,270,4,366.91,2,4,2,高价值流失风险
12899,2010-10-22 09:53:00,2010-10-22 09:53:00,1,0,366.4,0.0,366.4,413,1,366.4,1,1,2,沉睡/低频
17911,2011-11-30 14:52:00,2011-11-30 14:52:00,1,0,366.23,0.0,366.23,9,1,366.23,5,1,2,新近客户
12889,2010-07-25 14:32:00,2010-11-23 16:08:00,4,2,385.46,19.8,365.66,381,4,365.66,2,4,2,高价值流失风险
16974,2010-05-24 10:43:00,2010-07-05 10:18:00,2,0,365.5,0.0,365.5,522,2,365.5,1,2,2,沉睡/低频
12651,2010-08-31 15:21:00,2011-01-09 12:46:00,4,1,377.75,12.45,365.3,334,4,365.3,2,4,2,高价值流失风险
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,2,1,397.35,32.45,364.9,26,2,364.9,4,2,2,新近客户
17536,2010-01-26 12:00:00,2011-06-15 13:23:00,3,0,364.83,0.0,364.83,177,3,364.83,3,3,2,潜力客户
14886,2011-04-01 08:56:00,2011-04-01 08:56:00,1,0,364.8,0.0,364.8,252,1,364.8,2,1,2,沉睡/低频
15949,2011-09-29 17:34:00,2011-11-23 09:09:00,2,0,364.72,0.0,364.72,16,2,364.72,5,2,2,新近客户
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,0,364.5,0.0,364.5,87,1,364.5,3,1,2,潜力客户
15915,2010-11-03 11:13:00,2010-11-03 11:13:00,1,0,364.45,0.0,364.45,401,1,364.45,2,1,2,沉睡/低频
14528,2011-11-02 17:09:00,2011-11-02 17:09:00,1,0,364.22,0.0,364.22,37,1,364.22,4,1,2,新近客户
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,1,379.14,15.0,364.14,72,1,364.14,3,1,2,潜力客户
16509,2011-02-16 09:25:00,2011-02-16 09:25:00,1,0,363.7,0.0,363.7,296,1,363.7,2,1,2,沉睡/低频
15922,2010-12-01 13:51:00,2010-12-01 13:51:00,1,1,369.5,5.9,363.6,373,1,363.6,2,1,2,沉睡/低频
14253,2010-03-26 15:08:00,2010-08-03 14:55:00,2,0,363.4,0.0,363.4,493,2,363.4,1,2,2,沉睡/低频
14594,2010-12-01 13:54:00,2011-12-02 13:28:00,2,0,363.33,0.0,363.33,7,2,363.33,5,2,2,新近客户
16078,2010-02-08 13:29:00,2011-03-01 09:47:00,2,0,362.99,0.0,362.99,283,2,362.99,2,2,2,沉睡/低频
16378,2011-02-02 12:42:00,2011-04-06 15:07:00,3,0,362.95,0.0,362.95,247,3,362.95,2,3,2,高价值流失风险
17573,2011-09-07 10:36:00,2011-11-10 13:01:00,3,1,380.6,17.7,362.9,29,3,362.9,4,3,2,潜力客户
13962,2010-09-30 10:35:00,2011-11-18 08:47:00,3,0,362.8,0.0,362.8,21,3,362.8,4,3,2,潜力客户
15029,2010-03-30 12:16:00,2010-03-30 12:16:00,1,1,365.1,2.95,362.15,619,1,362.15,1,1,2,沉睡/低频
16052,2011-10-16 15:13:00,2011-10-16 15:13:00,1,0,362.06,0.0,362.06,54,1,362.06,4,1,2,新近客户
18110,2010-10-24 14:21:00,2011-11-20 12:34:00,2,1,392.28,30.25,362.03,19,2,362.03,4,2,2,新近客户
13844,2011-11-28 13:21:00,2011-11-28 13:21:00,1,0,361.62,0.0,361.62,11,1,361.62,5,1,2,新近客户
14950,2011-11-20 13:48:00,2011-11-20 13:48:00,1,1,371.2,9.95,361.25,19,1,361.25,4,1,2,新近客户
16305,2011-07-24 12:18:00,2011-07-24 12:18:00,1,0,361.22,0.0,361.22,138,1,361.22,3,1,2,潜力客户
16448,2010-08-25 16:58:00,2011-05-25 16:28:00,2,0,361.12,0.0,361.12,198,2,361.12,2,2,2,沉睡/低频
18091,2010-04-25 13:18:00,2010-04-25 13:18:00,1,0,360.85,0.0,360.85,593,1,360.85,1,1,2,沉睡/低频
13274,2010-10-26 13:48:00,2010-10-26 13:48:00,1,0,360.85,0.0,360.85,409,1,360.85,2,1,2,沉睡/低频
17772,2010-11-12 11:31:00,2011-11-29 11:05:00,3,0,360.75,0.0,360.75,10,3,360.75,5,3,2,潜力客户
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,0,360.61,0.0,360.61,725,1,360.61,1,1,2,沉睡/低频
17945,2010-01-12 11:33:00,2010-01-12 11:40:00,3,0,360.35,0.0,360.35,696,3,360.35,1,3,2,高价值流失风险
18208,2010-05-23 11:54:00,2010-05-23 11:54:00,1,0,360.08,0.0,360.08,565,1,360.08,1,1,2,沉睡/低频
15008,2010-03-12 11:13:00,2010-08-16 13:09:00,2,0,360.0,0.0,360.0,480,2,360.0,1,2,2,沉睡/低频
13298,2011-12-08 13:11:00,2011-12-08 13:11:00,1,0,360.0,0.0,360.0,1,1,360.0,5,1,2,新近客户
13181,2010-11-23 15:05:00,2010-11-23 15:05:00,1,0,359.69,0.0,359.69,381,1,359.69,2,1,2,沉睡/低频
14919,2010-06-18 13:06:00,2010-06-18 13:06:00,1,0,359.35,0.0,359.35,539,1,359.35,1,1,2,沉睡/低频
17912,2010-11-29 13:53:00,2011-02-02 14:25:00,6,1,374.55,15.4,359.15,310,6,359.15,2,4,2,高价值流失风险
17948,2011-07-15 12:58:00,2011-07-15 12:58:00,1,0,358.56,0.0,358.56,147,1,358.56,3,1,2,潜力客户
16856,2010-09-23 13:11:00,2011-11-25 08:59:00,3,0,358.49,0.0,358.49,14,3,358.49,5,3,2,潜力客户
17748,2010-06-30 13:49:00,2010-06-30 13:49:00,1,0,358.15,0.0,358.15,527,1,358.15,1,1,2,沉睡/低频
13228,2011-09-19 14:28:00,2011-09-19 14:28:00,1,0,358.0,0.0,358.0,81,1,358.0,3,1,2,潜力客户
