invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_amount,total,sale_date,sale_time,payment,rating
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2021-02-23,0 days 19:49:00,Credit card,8.2
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2021-02-23,0 days 20:00:00,Ewallet,6.4
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2021-02-23,0 days 16:52:00,Credit card,7.9
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.072,337.512,2021-02-23,0 days 18:45:00,Credit card,8.3
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2021-02-23,0 days 11:12:00,Cash,8.0
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2021-02-24,0 days 10:10:00,Credit card,4.1
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2021-02-24,0 days 19:57:00,Cash,4.6
315-22-5665,C,Naypyitaw,Normal,Female,Home and lifestyle,73.56,10,36.78,772.38,2021-02-24,0 days 11:38:00,Ewallet,8.0
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2021-02-24,0 days 14:26:00,Ewallet,8.9
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2021-02-24,0 days 18:06:00,Credit card,5.0
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2021-02-24,0 days 13:08:00,Ewallet,4.1
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.085,2021-02-24,0 days 13:02:00,Cash,5.2
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2021-02-24,0 days 16:44:00,Cash,7.1
803-83-5989,C,Naypyitaw,Normal,Male,Home and lifestyle,55.73,6,16.719,351.099,2021-02-24,0 days 10:55:00,Ewallet,7.0
275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2021-02-25,0 days 16:21:00,Cash,6.0
300-71-4605,C,Naypyitaw,Member,Male,Electronic accessories,86.04,5,21.51,451.71,2021-02-25,0 days 11:24:00,Ewallet,4.8
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2021-02-25,0 days 17:16:00,Credit card,4.9
355-53-5943,A,Yangon,Member,Female,Electronic accessories,68.84,6,20.652,433.692,2021-02-25,0 days 14:36:00,Ewallet,5.8
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2021-02-25,0 days 18:45:00,Cash,5.8
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2021-02-25,0 days 20:35:00,Credit card,6.3
505-02-0892,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2021-02-25,0 days 14:12:00,Ewallet,5.6
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2021-02-25,0 days 16:36:00,Credit card,9.5
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2021-02-25,0 days 13:22:00,Ewallet,8.7
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2021-02-25,0 days 20:19:00,Cash,6.1
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2021-02-25,0 days 18:37:00,Cash,9.5
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2021-02-25,0 days 16:03:00,Ewallet,7.1
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2021-02-25,0 days 15:31:00,Cash,4.4
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2021-02-25,0 days 17:16:00,Credit card,7.6
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2021-02-25,0 days 11:58:00,Ewallet,10.0
871-79-8483,B,Mandalay,Normal,Male,Fashion accessories,94.13,5,23.5325,494.1825,2021-02-25,0 days 19:39:00,Credit card,4.8
154-74-7179,B,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2021-02-26,0 days 19:24:00,Ewallet,7.9
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2021-02-26,0 days 11:48:00,Ewallet,7.1
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,2021-02-26,0 days 10:52:00,Cash,5.3
477-24-6490,B,Mandalay,Normal,Female,Health and beauty,99.71,6,29.913,628.173,2021-02-26,0 days 16:52:00,Ewallet,7.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2021-02-26,0 days 17:46:00,Credit card,4.9
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2021-02-26,0 days 15:10:00,Ewallet,4.9
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2021-02-26,0 days 20:26:00,Cash,5.5
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2021-02-26,0 days 12:28:00,Credit card,6.6
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2021-02-26,0 days 11:58:00,Ewallet,4.5
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2021-02-27,0 days 12:22:00,Ewallet,6.6
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,2021-02-27,0 days 16:10:00,Ewallet,7.6
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2021-02-27,0 days 18:57:00,Credit card,5.0
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2021-02-27,0 days 11:40:00,Ewallet,5.1
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2021-02-27,0 days 18:24:00,Ewallet,5.6
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2021-02-27,0 days 10:23:00,Credit card,8.0
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2021-02-27,0 days 12:52:00,Credit card,9.3
318-68-5053,B,Mandalay,Normal,Female,Health and beauty,76.99,6,23.097,485.037,2021-02-27,0 days 17:55:00,Cash,6.1
370-41-7321,B,Mandalay,Member,Male,Health and beauty,56.69,9,25.5105,535.7205,2021-02-27,0 days 17:24:00,Credit card,8.4
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2021-02-27,0 days 11:06:00,Credit card,4.8
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2021-02-27,0 days 15:12:00,Cash,9.1
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2021-02-27,0 days 17:36:00,Ewallet,7.5
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2021-02-27,0 days 17:27:00,Cash,6.9
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2021-02-27,0 days 19:01:00,Credit card,8.0
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,2021-02-28,0 days 18:37:00,Credit card,6.0
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2021-02-28,0 days 17:38:00,Cash,6.0
399-46-5918,C,Naypyitaw,Normal,Female,Electronic accessories,85.98,8,34.392,722.232,2021-02-28,0 days 19:01:00,Cash,8.2
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2021-02-28,0 days 19:33:00,Ewallet,4.8
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2021-02-28,0 days 14:42:00,Cash,7.3
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2021-02-28,0 days 20:18:00,Cash,9.1
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,2021-03-01,0 days 15:32:00,Ewallet,4.2
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.3475,742.2975,2021-03-01,0 days 13:22:00,Cash,7.2
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2021-03-01,0 days 12:15:00,Ewallet,8.1
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2021-03-01,0 days 18:14:00,Ewallet,9.7
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2021-03-01,0 days 20:03:00,Ewallet,6.4
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2021-03-01,0 days 16:23:00,Credit card,4.4
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2021-03-01,0 days 19:49:00,Ewallet,6.3
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,2021-03-01,0 days 15:40:00,Ewallet,6.5
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2021-03-01,0 days 11:30:00,Credit card,8.7
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2021-03-01,0 days 10:22:00,Credit card,4.8
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2021-03-02,0 days 18:18:00,Credit card,5.8
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,2021-03-02,0 days 13:01:00,Credit card,7.1
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2021-03-02,0 days 17:16:00,Ewallet,4.4
346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.405,2021-03-02,0 days 19:26:00,Cash,4.3
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2021-03-02,0 days 16:42:00,Ewallet,4.1
549-59-1358,A,Yangon,Member,Male,Sports and travel,88.63,3,13.2945,279.1845,2021-03-02,0 days 17:36:00,Ewallet,6.0
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,2021-03-02,0 days 14:16:00,Cash,4.8
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2021-03-02,0 days 13:10:00,Ewallet,4.0
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2021-03-02,0 days 16:35:00,Credit card,8.6
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2021-03-02,0 days 12:36:00,Ewallet,6.3
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2021-03-02,0 days 12:40:00,Cash,6.3
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2021-03-02,0 days 18:14:00,Ewallet,6.9
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2021-03-02,0 days 13:50:00,Cash,5.3
817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,2021-03-02,0 days 19:42:00,Credit card,6.5
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2021-03-02,0 days 19:26:00,Ewallet,7.2
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2021-03-02,0 days 16:16:00,Credit card,5.0
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2021-03-02,0 days 11:22:00,Credit card,7.1
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,2021-03-02,0 days 19:44:00,Credit card,7.2
175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,2021-03-03,0 days 17:01:00,Credit card,9.6
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,2021-03-03,0 days 13:42:00,Cash,7.5
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,2021-03-03,0 days 12:25:00,Credit card,8.7
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2021-03-03,0 days 10:54:00,Credit card,4.3
305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,2021-03-03,0 days 19:00:00,Ewallet,7.5
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2021-03-03,0 days 19:30:00,Ewallet,5.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2021-03-03,0 days 17:36:00,Cash,8.8
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2021-03-03,0 days 15:09:00,Ewallet,5.5
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2021-03-03,0 days 20:31:00,Credit card,6.0
631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,46.33,7,16.2155,340.5255,2021-03-03,0 days 13:23:00,Credit card,7.4
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2021-03-03,0 days 20:06:00,Credit card,4.0
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2021-03-03,0 days 19:17:00,Cash,6.3
777-82-7220,B,Mandalay,Member,Male,Home and lifestyle,30.12,8,12.048,253.008,2021-03-03,0 days 13:01:00,Cash,7.7
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.685,2021-03-03,0 days 14:30:00,Cash,9.2
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2021-03-04,0 days 10:39:00,Cash,8.5
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2021-03-04,0 days 12:23:00,Cash,4.4
228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,98.7,8,39.48,829.08,2021-03-04,0 days 20:39:00,Cash,7.6
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,2021-03-04,0 days 19:48:00,Ewallet,5.5
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2021-03-04,0 days 10:05:00,Cash,8.7
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,2021-03-04,0 days 15:44:00,Cash,8.4
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.818,2021-03-04,0 days 16:28:00,Cash,8.0
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2021-03-04,0 days 15:27:00,Ewallet,7.2
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,2021-03-04,0 days 11:19:00,Credit card,6.7
667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.929,2021-03-04,0 days 15:02:00,Ewallet,8.5
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2021-03-04,0 days 12:44:00,Cash,8.8
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2021-03-04,0 days 11:27:00,Cash,8.0
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2021-03-05,0 days 18:02:00,Credit card,4.2
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2021-03-05,0 days 13:44:00,Credit card,8.4
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2021-03-05,0 days 17:49:00,Credit card,8.9
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.485,115.185,2021-03-05,0 days 12:29:00,Ewallet,5.3
371-85-5789,B,Mandalay,Normal,Male,Health and beauty,87.98,3,13.197,277.137,2021-03-05,0 days 10:40:00,Ewallet,5.1
433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,2021-03-05,0 days 19:06:00,Ewallet,8.9
510-95-6347,B,Mandalay,Member,Female,Food and beverages,48.52,3,7.278,152.838,2021-03-05,0 days 18:17:00,Ewallet,4.0
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2021-03-05,0 days 19:40:00,Ewallet,4.7
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2021-03-05,0 days 20:24:00,Ewallet,8.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2021-03-05,0 days 16:38:00,Ewallet,5.4
730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.071,610.491,2021-03-05,0 days 14:31:00,Ewallet,4.0
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,2021-03-05,0 days 18:14:00,Cash,7.4
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,2021-03-05,0 days 17:07:00,Credit card,8.6
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,2021-03-05,0 days 13:30:00,Credit card,8.3
829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.155,822.255,2021-03-05,0 days 16:24:00,Ewallet,6.6
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,2021-03-05,0 days 17:43:00,Cash,7.8
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,2021-03-05,0 days 19:46:00,Ewallet,8.0
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2021-03-06,0 days 15:31:00,Ewallet,5.1
199-75-8169,A,Yangon,Member,Male,Sports and travel,15.81,10,7.905,166.005,2021-03-06,0 days 12:27:00,Credit card,8.6
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,2021-03-06,0 days 12:46:00,Credit card,7.8
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,2021-03-06,0 days 15:07:00,Credit card,6.2
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,2021-03-06,0 days 13:46:00,Ewallet,5.4
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,2021-03-06,0 days 13:29:00,Credit card,7.9
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2021-03-06,0 days 20:57:00,Cash,9.4
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,2021-03-06,0 days 18:13:00,Ewallet,6.3
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,2021-03-06,0 days 20:34:00,Cash,8.3
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2021-03-06,0 days 11:55:00,Credit card,7.0
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,2021-03-06,0 days 10:36:00,Ewallet,7.3
242-55-6721,B,Mandalay,Normal,Male,Home and lifestyle,16.16,2,1.616,33.936,2021-03-07,0 days 11:49:00,Ewallet,6.5
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,2021-03-07,0 days 13:58:00,Ewallet,9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2021-03-07,0 days 10:23:00,Credit card,8.6
423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,2021-03-07,0 days 13:12:00,Cash,5.0
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,2021-03-07,0 days 20:37:00,Ewallet,8.0
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2021-03-07,0 days 16:54:00,Ewallet,4.4
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2021-03-07,0 days 11:44:00,Ewallet,6.9
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2021-03-07,0 days 18:35:00,Cash,8.2
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,2021-03-07,0 days 14:53:00,Ewallet,5.6
226-31-3081,C,Naypyitaw,Normal,Female,Electronic accessories,15.28,5,3.82,80.22,2021-03-08,0 days 10:29:00,Cash,9.6
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2021-03-08,0 days 10:53:00,Ewallet,7.3
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2021-03-08,0 days 15:37:00,Credit card,7.7
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2021-03-08,0 days 15:27:00,Cash,8.5
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,2021-03-08,0 days 17:11:00,Credit card,9.5
483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,2021-03-08,0 days 16:43:00,Ewallet,5.3
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,2021-03-08,0 days 20:15:00,Ewallet,7.0
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,2021-03-08,0 days 13:21:00,Cash,6.7
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2021-03-08,0 days 16:53:00,Ewallet,5.7
594-34-4444,A,Yangon,Normal,Male,Electronic accessories,97.16,1,4.858,102.018,2021-03-08,0 days 20:38:00,Ewallet,7.2
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,2021-03-08,0 days 20:01:00,Credit card,9.3
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2021-03-09,0 days 13:53:00,Credit card,9.8
132-32-9879,B,Mandalay,Member,Female,Electronic accessories,93.96,4,18.792,394.632,2021-03-09,0 days 18:00:00,Cash,9.5
157-13-5295,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,2021-03-09,0 days 18:24:00,Ewallet,6.5
219-22-9386,B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,2021-03-09,0 days 17:26:00,Credit card,4.2
268-27-6179,B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,2021-03-09,0 days 14:57:00,Ewallet,7.3
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2021-03-09,0 days 11:23:00,Cash,6.7
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2021-03-09,0 days 10:54:00,Cash,9.3
308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,2021-03-09,0 days 12:45:00,Credit card,6.2
360-39-5055,C,Naypyitaw,Member,Male,Sports and travel,48.91,5,12.2275,256.7775,2021-03-09,0 days 10:17:00,Cash,6.6
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2021-03-09,0 days 15:36:00,Cash,5.0
529-56-3974,B,Mandalay,Member,Male,Electronic accessories,25.51,4,5.102,107.142,2021-03-09,0 days 17:03:00,Cash,6.8
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2021-03-09,0 days 14:36:00,Credit card,9.6
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2021-03-09,0 days 13:18:00,Credit card,6.2
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,2021-03-09,0 days 19:09:00,Cash,5.4
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2021-03-09,0 days 12:37:00,Ewallet,8.7
841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,2021-03-09,0 days 18:21:00,Cash,8.7
129-29-8530,A,Yangon,Member,Male,Sports and travel,62.62,5,15.655,328.755,2021-03-10,0 days 19:15:00,Ewallet,7.0
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2021-03-10,0 days 18:10:00,Credit card,5.1
189-17-4241,A,Yangon,Normal,Female,Fashion accessories,87.67,2,8.767,184.107,2021-03-10,0 days 12:17:00,Credit card,7.7
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2021-03-10,0 days 19:35:00,Ewallet,8.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2021-03-10,0 days 15:06:00,Credit card,5.1
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2021-03-10,0 days 17:38:00,Credit card,6.5
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,2021-03-10,0 days 14:04:00,Credit card,6.6
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2021-03-10,0 days 12:39:00,Credit card,6.0
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,2021-03-10,0 days 18:44:00,Credit card,4.5
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2021-03-10,0 days 18:55:00,Ewallet,6.6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2021-03-10,0 days 20:46:00,Ewallet,8.8
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,2021-03-10,0 days 18:59:00,Credit card,7.9
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2021-03-11,0 days 19:44:00,Credit card,9.0
319-50-3348,B,Mandalay,Normal,Female,Home and lifestyle,40.3,2,4.03,84.63,2021-03-11,0 days 15:30:00,Ewallet,4.4
448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,2021-03-11,0 days 12:01:00,Credit card,5.8
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,2021-03-11,0 days 16:07:00,Credit card,7.3
656-95-9349,A,Yangon,Member,Female,Health and beauty,68.93,7,24.1255,506.6355,2021-03-11,0 days 11:03:00,Credit card,4.6
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,2021-03-11,0 days 13:37:00,Cash,6.0
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,2021-03-11,0 days 18:58:00,Credit card,8.1
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,2021-03-11,0 days 12:55:00,Ewallet,7.4
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2021-03-11,0 days 12:04:00,Cash,6.8
891-58-8335,B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,2021-03-11,0 days 15:53:00,Cash,6.5
